gnd_id	name	province_id	district_id	dsd_id	pd_id	gnd_num	lat	lng
LK-9133135	Gangalagamuwa	LK-9	LK-91	LK-9133	EC-21G	198A	6.449545257812502	80.45439440625003
LK-9106150	Kuruwita	LK-9	LK-91	LK-9106	EC-21A	155	6.770540206896552	80.36484243678159
LK-9133080	Hangarangala	LK-9	LK-91	LK-9133	EC-21G	196D	6.516300365079362	80.42735844444445
LK-3106250	Bogahawatta	LK-3	LK-31	LK-3106	EC-07A	88C	6.245928935483869	80.05299014516129
LK-9133150	Hapugoda	LK-9	LK-91	LK-9133	EC-21G	199A	6.406920260683756	80.47301147435898
LK-3330340	Galagama East	LK-3	LK-33	LK-3330	EC-09B	380	5.9951762741935495	80.7008025
LK-9133030	Kalawana West	LK-9	LK-91	LK-9133	EC-21G	196	6.542749188679244	80.40369654716983
LK-2121005	Galamuduna	LK-2	LK-21	LK-2121	EC-04D	898	7.44921129896907	80.8818107268042
LK-9133010	Jathuwangoda	LK-9	LK-91	LK-9133	EC-21G	195F	6.546961072992702	80.34101478102194
LK-9145030	Bopitigoda	LK-9	LK-91	LK-9145	EC-21E	239C	6.586562063492062	80.71256631746031
LK-9133165	Ilumbakanda	LK-9	LK-91	LK-9133	EC-21G	200A	6.410062663636366	80.57635170606065
LK-9109035	Kiriella	LK-9	LK-91	LK-9109	EC-21A	145	6.7539192173913065	80.26521270652175
LK-9133130	Kathlana	LK-9	LK-91	LK-9133	EC-21G	201B	6.44152540588235	80.52233718235291
LK-9133005	Kodippilikanda	LK-9	LK-91	LK-9133	EC-21G	195E	6.548477853932581	80.31816256179772
LK-2124055	Werathenna	LK-2	LK-21	LK-2124	EC-04E	748	7.358649279411766	80.75626805882354
LK-9133145	Kudawa	LK-9	LK-91	LK-9133	EC-21G	198B	6.425018010869567	80.41041547282613
LK-9133110	Kudumeeriya	LK-9	LK-91	LK-9133	EC-21G	198D	6.46838757079646	80.46451659734514
LK-9133020	Kukulegama North	LK-9	LK-91	LK-9133	EC-21G	195	6.541343562091507	80.37400609803917
LK-9133015	Meepagama	LK-9	LK-91	LK-9133	EC-21G	195C	6.560693664974616	80.34814876649742
LK-9112240	Ethoya	LK-9	LK-91	LK-9112	EC-21B	182E	6.657133130952384	80.4000234285714
LK-9133140	Panapola	LK-9	LK-91	LK-9133	EC-21G	199	6.430997943661969	80.46209369718315
LK-2124020	Thangappuwa	LK-2	LK-21	LK-2124	EC-04E	793	7.365125340740742	80.81618062962966
LK-9133155	Pothupitiya North	LK-9	LK-91	LK-9133	EC-21G	200	6.427170000000001	80.51981145312503
LK-9133160	Pothupitiya South	LK-9	LK-91	LK-9133	EC-21G	200B	6.399164717948716	80.51910696410248
LK-9112020	Siripagama	LK-9	LK-91	LK-9112	EC-21B	162C	6.805542934673365	80.45266882412066
LK-9133025	Samanpura	LK-9	LK-91	LK-9133	EC-21G	196B	6.561331356521742	80.39634867826084
LK-9133115	Thanabela	LK-9	LK-91	LK-9133	EC-21G	201A	6.473541499999996	80.49438779999997
LK-1330170	Horawala West	LK-1	LK-13	LK-1330	EC-03E	794C	6.475101916666666	80.12098835000003
LK-9133085	Wathurawa	LK-9	LK-91	LK-9133	EC-21G	197A	6.49305473	80.433477165
LK-9133105	Weddagala East	LK-9	LK-91	LK-9133	EC-21G	198	6.469649623188404	80.42989754347825
LK-9151110	Habbeliara	LK-9	LK-91	LK-9151	EC-21H	206D	6.35704223913043	80.71722351086956
LK-9133065	Wembiyagoda	LK-9	LK-91	LK-9133	EC-21G	197C	6.511913051094891	80.41166943065697
LK-9133055	Wewagama	LK-9	LK-91	LK-9133	EC-21G	195A	6.473287077720211	80.38182928497407
LK-9130035	Sinhalagoda	LK-9	LK-91	LK-9130	EC-21G	190A	6.69045147	80.29499368999997
LK-9133075	Wewelkandura	LK-9	LK-91	LK-9133	EC-21G	196A	6.534909373417719	80.43100058227847
LK-9109030	Akurana	LK-9	LK-91	LK-9109	EC-21A	149B	6.768588319148936	80.27878707446804
LK-9109010	Deheragoda	LK-9	LK-91	LK-9109	EC-21A	147B	6.809970719178084	80.28120160958906
LK-9109080	Dodampe	LK-9	LK-91	LK-9109	EC-21A	150	6.72809482644628	80.32796957024794
LK-9109075	Dodampe West	LK-9	LK-91	LK-9109	EC-21A	150A	6.737086176056339	80.30351534507047
LK-9109060	Ellagawa	LK-9	LK-91	LK-9109	EC-21A	144A	6.7448145691056896	80.20801765040646
LK-9109045	Epitawala	LK-9	LK-91	LK-9109	EC-21A	145A	6.741409939130438	80.24702101739122
LK-9109065	Idangoda	LK-9	LK-91	LK-9109	EC-21A	145B	6.738357474226805	80.270165
LK-9109015	Kanuggalla	LK-9	LK-91	LK-9109	EC-21A	147C	6.784359433734938	80.2867936385542
LK-9106110	Theppanawa	LK-9	LK-91	LK-9106	EC-21A	156	6.766481000000001	80.3127829310345
LK-9203320	Waduwadeniya	LK-9	LK-92	LK-9203	EC-22D	11G	7.297659630769232	80.37017536923075
LK-9145040	Medaganoya	LK-9	LK-91	LK-9145	EC-21E	221A	6.564077357142855	80.68823575396821
LK-9109070	Matuwagala	LK-9	LK-91	LK-9109	EC-21A	149A	6.747503851239668	80.28491436363636
LK-9109025	Mudunkotuwa	LK-9	LK-91	LK-9109	EC-21A	149	6.762516313131315	80.29327743434348
LK-9106175	Theppanawa Pahalagama	LK-9	LK-91	LK-9106	EC-21A	156B	6.7516853943661985	80.31254707042253
LK-9109050	Munasinhapura	LK-9	LK-91	LK-9109	EC-21A	145C	6.751152009523807	80.23689503809523
LK-9151040	welewathugoda	LK-9	LK-91	LK-9151	EC-21H	208E	6.420525777777779	80.7089445959596
LK-9203410	Minwana	LK-9	LK-92	LK-9203	EC-22D	12C	7.279725066666667	80.41226989333332
LK-9109055	Yatipawwa	LK-9	LK-91	LK-9109	EC-21A	144	6.746639613207547	80.2206428679245
LK-9151095	Boraluwageaina	LK-9	LK-91	LK-9151	EC-21H	206A	6.364490688524594	80.66950811475405
LK-9151065	Buthkanda	LK-9	LK-91	LK-9151	EC-21H	205A	6.39296651546392	80.67435021649483
LK-9151125	Dapane	LK-9	LK-91	LK-9151	EC-21H	210	6.329387831999999	80.67225932000001
LK-9151130	Dorapane	LK-9	LK-91	LK-9151	EC-21H	211	6.314281645161291	80.67866851612906
LK-9151045	Ereporuwa	LK-9	LK-91	LK-9151	EC-21H	204	6.425390435028248	80.67016288700563
LK-9151025	Heneggegoda	LK-9	LK-91	LK-9151	EC-21H	208C	6.441896678571427	80.70448005357139
LK-9151060	Ittakanda	LK-9	LK-91	LK-9151	EC-21H	203A	6.402391743589743	80.63764322222221
LK-9151145	Kempane	LK-9	LK-91	LK-9151	EC-21H	217A	6.328059550387599	80.73079630232559
LK-9151070	Kolonna	LK-9	LK-91	LK-9151	EC-21H	205	6.406648452054792	80.6857308219178
LK-9151120	Koppakanda	LK-9	LK-91	LK-9151	EC-21H	210A	6.34663062580645	80.67748007096772
LK-9151030	Kumburugamuwa	LK-9	LK-91	LK-9151	EC-21H	208	6.442208678571425	80.71632285714294
LK-9151075	Maduwanwela Peranigama	LK-9	LK-91	LK-9151	EC-21H	205B	6.3993137913043485	80.71073737391305
LK-9118210	Damahana	LK-9	LK-91	LK-9118	EC-21D	252	6.611757565789471	80.73524697368423
LK-2124100	Weladaramba	LK-2	LK-21	LK-2124	EC-04E	788	7.335770984848487	80.79080404545451
LK-9151080	Nandanagama	LK-9	LK-91	LK-9151	EC-21H	205C	6.390841074626863	80.73950138805974
LK-9106115	Theppanawa Ihalagama	LK-9	LK-91	LK-9106	EC-21A	156A	6.766548613333335	80.32431846666664
LK-9151055	Poddana	LK-9	LK-91	LK-9151	EC-21H	203B	6.426683385185186	80.6286581037037
LK-9118190	Pallekanda	LK-9	LK-91	LK-9118	EC-21D	255	6.6361377977528075	80.68075819101125
LK-9151105	Pupulaketiya	LK-9	LK-91	LK-9151	EC-21H	206C	6.357445124183003	80.68682018954246
LK-9151010	Ranhotikanda	LK-9	LK-91	LK-9151	EC-21H	202A	6.445974207547168	80.65743367924527
LK-9106090	Kandangoda	LK-9	LK-91	LK-9106	EC-21A	157	6.793681518518518	80.3514808888889
LK-9151100	Ullinduwawa	LK-9	LK-91	LK-9151	EC-21H	209	6.366401067632855	80.62768596135268
LK-9151115	Walakada	LK-9	LK-91	LK-9151	EC-21H	217B	6.345474008474573	80.70128135593221
LK-3242180	Weradoowa	LK-3	LK-32	LK-3242	EC-08F	425A	5.9505128030303	80.569129
LK-9106065	Adavikanda	LK-9	LK-91	LK-9106	EC-21A	161B	6.825788525252521	80.43055264141418
LK-9103130	Asgangula South	LK-9	LK-91	LK-9103	EC-21A	126C	6.8511058857142855	80.27117179999998
LK-9106050	Devipahala	LK-9	LK-91	LK-9106	EC-21A	160A	6.823997610062896	80.35625346540878
LK-9106140	Ekneligoda	LK-9	LK-91	LK-9106	EC-21A	159C	6.781276314814812	80.37516968518518
LK-9106080	Ekneligoda North	LK-9	LK-91	LK-9106	EC-21A	159B	6.795542596774192	80.37824782258062
LK-9106055	Endiriyanwala	LK-9	LK-91	LK-9106	EC-21A	160	6.833649822085894	80.37515639877296
LK-9106060	Erathna	LK-9	LK-91	LK-9106	EC-21A	161	6.844566931372549	80.40235917647057
LK-9106195	Galukagama	LK-9	LK-91	LK-9106	EC-21A	154C	6.72082623943662	80.36101374647886
LK-9106165	Kahengama	LK-9	LK-91	LK-9106	EC-21A	154A	6.744513924242428	80.37089281818182
LK-9106085	Kiragala	LK-9	LK-91	LK-9106	EC-21A	159D	6.801262724489796	80.35944437755101
LK-1230430	Udakanampella	LK-1	LK-12	LK-1230	EC-02K	424A	6.982753425000001	80.13974887499997
LK-9106180	Kithulpe	LK-9	LK-91	LK-9106	EC-21A	155A	6.730999424460428	80.34532747482007
LK-9106070	Lassakanda	LK-9	LK-91	LK-9106	EC-21A	161C	6.821370761904763	80.40725442857149
LK-9106020	Meneripitiya	LK-9	LK-91	LK-9106	EC-21A	127C	6.824198466019419	80.32244494174758
LK-9106095	Millavitiya	LK-9	LK-91	LK-9106	EC-21A	158A	6.790364406593407	80.33162820879119
LK-9106135	Udakada	LK-9	LK-91	LK-9106	EC-21A	159A	6.789370224999999	80.36650829999999
LK-9106120	Pahala Kuruvita	LK-9	LK-91	LK-9106	EC-21A	155C	6.770310441558444	80.34478818181809
LK-9106045	Pussella	LK-9	LK-91	LK-9106	EC-21A	158	6.808853063157895	80.33270427368419
LK-9103090	Vilegoda East	LK-9	LK-91	LK-9103	EC-21A	137D	6.865403098360656	80.2675503114754
LK-9106075	Sudagala	LK-9	LK-91	LK-9106	EC-21A	161A	6.812362067796615	80.39048210169506
LK-2124455	Thennalanda	LK-2	LK-21	LK-2124	EC-04E	820	7.227695692913386	80.80600100787397
LK-9218355	Thambadiya	LK-9	LK-92	LK-9218	EC-22A	87A	7.149137014492757	80.26320584057969
LK-9136115	Delwala	LK-9	LK-91	LK-9136	EC-21F	177	6.516455648550727	80.47534269565229
LK-9136015	Dombagammana	LK-9	LK-91	LK-9136	EC-21F	175C	6.629288254901963	80.46201860784318
LK-9136020	Erabadda	LK-9	LK-91	LK-9136	EC-21F	175D	6.617026300613499	80.48337640490794
LK-9136110	Horanekarakanda	LK-9	LK-91	LK-9136	EC-21F	177C	6.55738826704546	80.4343315625
LK-9121030	Pelendakanda	LK-9	LK-91	LK-9121	EC-21E	246B	6.6232472125	80.64129962500002
LK-9136060	Horangala	LK-9	LK-91	LK-9136	EC-21F	173C	6.603122596153843	80.4084892307692
LK-9136025	Kiribathgala	LK-9	LK-91	LK-9136	EC-21F	175A	6.59626621774194	80.4999466854838
LK-9136095	Kolombugama	LK-9	LK-91	LK-9136	EC-21F	176C	6.566959465517242	80.49410533620687
LK-3136455	Dolikanda	LK-3	LK-31	LK-3136	EC-07G	44E	6.079514547619047	80.15734266666666
LK-9136045	Nivithigala	LK-9	LK-91	LK-9136	EC-21F	174	6.596911338582675	80.46128649606302
LK-9136010	Noragalla	LK-9	LK-91	LK-9136	EC-21F	175	6.619062349112423	80.4547603550296
LK-9136005	Pathakada	LK-9	LK-91	LK-9136	EC-21F	174E	6.612332699186991	80.42748897560972
LK-9136065	Pahala Karavita	LK-9	LK-91	LK-9136	EC-21F	173	6.598168832214764	80.39083877181208
LK-9136120	Panahetagala	LK-9	LK-91	LK-9136	EC-21F	177B	6.492555444444442	80.46228081481485
LK-9124160	Kapuhenthota	LK-9	LK-91	LK-9124	EC-21C	170C	6.593883828828831	80.55761000000001
LK-9136105	Pebotuwa	LK-9	LK-91	LK-9136	EC-21F	177A	6.541017353658536	80.45339318902448
LK-9136075	Pinkanda	LK-9	LK-91	LK-9136	EC-21F	174D	6.584143188405798	80.43565193478261
LK-9124165	Panawenna	LK-9	LK-91	LK-9124	EC-21C	170	6.596718831578945	80.56699563157896
LK-9136040	Thuttiripitiya	LK-9	LK-91	LK-9136	EC-21F	174C	6.593739672955972	80.48711732075469
LK-9136070	Uda Karavita	LK-9	LK-91	LK-9136	EC-21F	173B	6.574947211920533	80.41341304635762
LK-9124125	pelmadulla Town	LK-9	LK-91	LK-9124	EC-21C	168A	6.621657111111111	80.54475163492064
LK-9136030	Wanniyawatta	LK-9	LK-91	LK-9136	EC-21F	175B	6.604471385786799	80.51468481218275
LK-9136035	Watapotha	LK-9	LK-91	LK-9136	EC-21F	176A	6.578323585585585	80.51258290090094
LK-9124145	Pelmadullagama	LK-9	LK-91	LK-9124	EC-21C	168B	6.617726447368422	80.55103302631582
LK-9136055	Wathupitiya	LK-9	LK-91	LK-9136	EC-21F	173A	6.598639626865673	80.4204337089552
LK-9136050	Yakdehiwatta	LK-9	LK-91	LK-9136	EC-21F	174A	6.5991332173913015	80.4405410807454
LK-9121080	Hattella	LK-9	LK-91	LK-9121	EC-21E	242	6.5856432845528445	80.62634817073172
LK-9121075	Akarella	LK-9	LK-91	LK-9121	EC-21E	241	6.591512045751631	80.64529969281048
LK-9121090	Batadura	LK-9	LK-91	LK-9121	EC-21E	242A	6.570481603658537	80.64142123170728
LK-9121095	Liyanagoda	LK-9	LK-91	LK-9121	EC-21E	241A	6.575900986666666	80.66486981333335
LK-9121065	Dandeniya	LK-9	LK-91	LK-9121	EC-21E	243A	6.594492269230772	80.61371873076928
LK-9121100	Galkanda	LK-9	LK-91	LK-9121	EC-21E	242C	6.56255892631579	80.65466998947365
LK-9121055	Hallinna	LK-9	LK-91	LK-9121	EC-21E	244A	6.619456119999999	80.59242268
LK-9112230	Mudduva East	LK-9	LK-91	LK-9112	EC-21B	182D	6.67245734042553	80.39817946808512
LK-9121085	Hattella Egoda	LK-9	LK-91	LK-9121	EC-21E	242B	6.5765120518134665	80.62299903626942
LK-9121025	Kendaketiya	LK-9	LK-91	LK-9121	EC-21E	245B	6.636633316455692	80.65541948101267
LK-9121035	Madola	LK-9	LK-91	LK-9121	EC-21E	246	6.621644823529412	80.65720733823527
LK-9121015	Malmeekanda	LK-9	LK-91	LK-9121	EC-21E	244B	6.637953081632652	80.61411359863945
LK-9121045	Opanayaka	LK-9	LK-91	LK-9121	EC-21E	245	6.608586322916666	80.62753605208333
LK-9121020	Meegahawela	LK-9	LK-91	LK-9121	EC-21E	245A	6.627468212499998	80.62579571250005
LK-9121010	Metihakwala	LK-9	LK-91	LK-9121	EC-21E	244C	6.639105406250001	80.60446958333335
LK-1218050	Kunjawatta	LK-1	LK-12	LK-1218	EC-02A	166A	7.060153261363639	79.87138929545453
LK-9121005	Polwattahena	LK-9	LK-91	LK-9121	EC-21E	244D	6.639728783999998	80.59021501600003
LK-9121040	Udawela	LK-9	LK-91	LK-9121	EC-21E	246A	6.6091820416666645	80.64554826041662
LK-9112245	Mudduwa	LK-9	LK-91	LK-9112	EC-21B	182A	6.669673523809523	80.40114030952383
LK-9121070	Wallaketiya	LK-9	LK-91	LK-9121	EC-21E	246C	6.587042298780493	80.63864153658537
LK-9124015	Berenduwa	LK-9	LK-91	LK-9124	EC-21C	172B	6.668300552380946	80.50558031904764
LK-9124010	Bopetta	LK-9	LK-91	LK-9124	EC-21C	178	6.683387066666663	80.47882513999998
LK-9124110	Denawaka Pathakada	LK-9	LK-91	LK-9124	EC-21C	171	6.637518936936937	80.50670286486485
LK-9124140	Denawaka Udakada	LK-9	LK-91	LK-9124	EC-21C	168	6.617022743589743	80.56748203418803
LK-9124105	Dewalegama	LK-9	LK-91	LK-9124	EC-21C	171D	6.629369214285715	80.49761422619042
LK-9124040	Dombagasvinna	LK-9	LK-91	LK-9124	EC-21C	171C	6.654053378947368	80.50557690526315
LK-8121115	Vineethagama	LK-8	LK-81	LK-8121	EC-19D	80C	6.9682786250000035	81.10592406250002
LK-9124065	Gallinna	LK-9	LK-91	LK-9124	EC-21C	179C	6.656914722772276	80.44826237128716
LK-9124030	Ganegama	LK-9	LK-91	LK-9124	EC-21C	167	6.632391284090908	80.53452597727279
LK-9218030	Paspolakanda	LK-9	LK-92	LK-9218	EC-22A	78C	7.276827415584415	80.24120105194808
LK-9124035	Godagama	LK-9	LK-91	LK-9124	EC-21C	171B	6.646251678899082	80.5227022568807
LK-1218055	Mangulpokuna	LK-1	LK-12	LK-1218	EC-02A	182A	7.030331064220185	79.90947650458712
LK-2124010	Thunisgala	LK-2	LK-21	LK-2124	EC-04E	742	7.377191673611112	80.77977724999991
LK-9124005	Gonakumbura	LK-9	LK-91	LK-9124	EC-21C	178A	6.6895974522293	80.45803401910827
LK-9124155	Halpawala	LK-9	LK-91	LK-9124	EC-21C	170A	6.59710449411765	80.53332268235295
LK-9124150	Ihala Bopitiya	LK-9	LK-91	LK-9124	EC-21C	167B	6.610781686274514	80.53187517647056
LK-9124085	Ihala Hakamuwa	LK-9	LK-91	LK-9124	EC-21C	180B	6.664648187499998	80.41702693750001
LK-9124180	Kattange	LK-9	LK-91	LK-9124	EC-21C	169A	6.585345743243242	80.59446364189193
LK-9124025	Kuttapitiya	LK-9	LK-91	LK-9124	EC-21C	166	6.645087243654824	80.5610659543147
LK-9112195	Muwagama	LK-9	LK-91	LK-9112	EC-21B	182	6.682450371794873	80.3865168076923
LK-9124055	Lellopitiya	LK-9	LK-91	LK-9124	EC-21C	172	6.657660953947369	80.47979261842106
LK-2124250	Udispattuwa	LK-2	LK-21	LK-2124	EC-04E	773	7.311296499999998	80.77928073404247
LK-9127080	Palawela	LK-9	LK-91	LK-9127	EC-21F	184D	6.655291818181817	80.34915034848486
LK-2124335	Vilamuna	LK-2	LK-21	LK-2124	EC-04E	764	7.308663746835445	80.76379850632908
LK-9124075	Marapana	LK-9	LK-91	LK-9124	EC-21C	179	6.647913622093022	80.43921043604657
LK-9112220	Godigamuwa	LK-9	LK-91	LK-9112	EC-21B	152	6.686034460784313	80.41583855882357
LK-9124115	Rilhena	LK-9	LK-91	LK-9124	EC-21C	167C	6.626667789473683	80.52742273684211
LK-9124070	Maudella	LK-9	LK-91	LK-9124	EC-21C	179A	6.644062103626947	80.45104878238345
LK-9124020	Narangoda	LK-9	LK-91	LK-9124	EC-21C	167A	6.65496114569537	80.53426231125826
LK-3133090	Paniyandoowa	LK-3	LK-31	LK-3133	EC-07B	84A	6.23392290243902	80.06150432926826
LK-9124095	Niralgama	LK-9	LK-91	LK-9124	EC-21C	180A	6.635922291891892	80.4164167945946
LK-9124120	Pahala Bopitiya	LK-9	LK-91	LK-9124	EC-21C	167D	6.624339808510639	80.53787059574469
LK-9124080	Pahala Hakamuwa	LK-9	LK-91	LK-9124	EC-21C	180	6.667805790697673	80.40951911627904
LK-1209220	Diyagampala	LK-1	LK-12	LK-1209	EC-02D	53C	7.289085434782609	80.08531269565216
LK-9124185	Poronuwa	LK-9	LK-91	LK-9124	EC-21C	170B	6.5823844857142815	80.53379375428567
LK-9124090	Pottakanda	LK-9	LK-91	LK-9124	EC-21C	179B	6.641767189189189	80.42832751351351
LK-3145230	Jambuketiya	LK-3	LK-31	LK-3145	EC-07I	130D	6.056370382716049	80.23681351851849
LK-9124045	Sannasgama	LK-9	LK-91	LK-9124	EC-21C	171A	6.647987260869564	80.49504840217388
LK-9124130	Udathula	LK-9	LK-91	LK-9124	EC-21C	166A	6.632218471337585	80.56139833757962
LK-9124135	Warigama	LK-9	LK-91	LK-9124	EC-21C	168C	6.623768739130432	80.57114619565219
LK-9112090	Amuthagoda	LK-9	LK-91	LK-9112	EC-21B	153C	6.720389292452825	80.37376569811319
LK-2124210	Watapana	LK-2	LK-21	LK-2124	EC-04E	758	7.3324918901098926	80.75220569230771
LK-2112190	Walala	LK-2	LK-21	LK-2112	EC-04C	643	7.327327397260274	80.68688361643835
LK-2124405	Wathuliyadda	LK-2	LK-21	LK-2124	EC-04E	813	7.274399398148138	80.81976999074071
LK-9112050	Alupola	LK-9	LK-91	LK-9112	EC-21B	165B	6.714731971279364	80.57025839686685
LK-9112045	Bambarabotuwa	LK-9	LK-91	LK-9112	EC-21B	164A	6.729181751412435	80.56037708757071
LK-3127205	Kirindalahena	LK-3	LK-31	LK-3127	EC-07F	191D	6.141522319148936	80.22551402127664
LK-9112160	Banagoda	LK-9	LK-91	LK-9112	EC-21B	165A	6.693134678947365	80.5049069526316
LK-9112150	Batewela	LK-9	LK-91	LK-9112	EC-21B	165	6.679401725806449	80.55991090322583
LK-9148085	Panamura	LK-9	LK-91	LK-9148	EC-21H	213B	6.34535082170543	80.77485218604652
LK-9112120	Durekkanda	LK-9	LK-91	LK-9112	EC-21B	163E	6.714571349753697	80.45144462561576
LK-2124370	Wewegama	LK-2	LK-21	LK-2124	EC-04E	829	7.293149637254899	80.76526090196079
LK-9112040	Dehenakanda	LK-9	LK-91	LK-9112	EC-21B	164F	6.735851741666668	80.54577138055558
LK-9112190	Dewalegawa	LK-9	LK-91	LK-9112	EC-21B	151	6.691618089285714	80.37887130357144
LK-9112110	Ellegedara	LK-9	LK-91	LK-9112	EC-21B	153	6.729751265306124	80.39906221088432
LK-3330040	Wadiya	LK-3	LK-33	LK-3330	EC-09B	313	6.090497999999998	80.7600047014925
LK-9112080	Embuldeniya	LK-9	LK-91	LK-9112	EC-21B	162D	6.746924940740739	80.4178683037037
LK-9112125	Galabada	LK-9	LK-91	LK-9112	EC-21B	164D	6.703241399999997	80.47701203333332
LK-9148180	Thunkama	LK-9	LK-91	LK-9148	EC-21H	216	6.288816864077671	80.88420031067965
LK-9112130	Gallella	LK-9	LK-91	LK-9112	EC-21B	164	6.709791590551184	80.49316863779526
LK-9112070	Gileemale South	LK-9	LK-91	LK-9112	EC-21B	163	6.740751902173908	80.45249414130437
LK-9148125	Yodhagama	LK-9	LK-91	LK-9148	EC-21H	214H	6.3267078297872335	80.84493108510638
LK-2121100	Mahayaya North	LK-2	LK-21	LK-2121	EC-04D	916	7.393725768115943	80.95702137681161
LK-9112145	Gurubevilagama	LK-9	LK-91	LK-9112	EC-21B	164B	6.685277594142254	80.58735087447697
LK-2124305	Wegala	LK-2	LK-21	LK-2124	EC-04E	771	7.2928093741496545	80.79666256462583
LK-9112155	Hettikanda	LK-9	LK-91	LK-9112	EC-21B	165C	6.677841207253886	80.5368584507772
LK-1312065	Kobawaka South	LK-1	LK-13	LK-1312	EC-03D	813B	6.67144672566372	80.1455251769912
LK-9112015	Guruluwana	LK-9	LK-91	LK-9112	EC-21B	162G	6.781614898785423	80.43313817408905
LK-9112085	Malangama	LK-9	LK-91	LK-9112	EC-21B	153B	6.739478309210527	80.39189118421052
LK-9112165	Heenberenduwa	LK-9	LK-91	LK-9112	EC-21B	165E	6.687289197580646	80.49225186290319
LK-9112105	New Town	LK-9	LK-91	LK-9112	EC-21B	153A	6.71653636567164	80.39521625373132
LK-9112140	Kempanawatta	LK-9	LK-91	LK-9112	EC-21B	165D	6.69559969518717	80.52971221925134
LK-9112225	Rathnapura Town	LK-9	LK-91	LK-9112	EC-21B	152A	6.6780307000000025	80.40764373333334
LK-2121065	Kindigoda North	LK-2	LK-21	LK-2121	EC-04D	908	7.451404809090906	80.9520507181818
LK-9112265	Kolandagala	LK-9	LK-91	LK-9112	EC-21B	181A	6.6764548423423475	80.4422073783784
LK-9112115	Malwala	LK-9	LK-91	LK-9112	EC-21B	163A	6.714766874999999	80.42818904499998
LK-9112035	Kudawa	LK-9	LK-91	LK-9112	EC-21B	162A	6.754205922222223	80.50573007499996
LK-9112215	Mahawala	LK-9	LK-91	LK-9112	EC-21B	152C	6.692709147540985	80.41881845901639
LK-9112030	Mapalana	LK-9	LK-91	LK-9112	EC-21B	162H	6.776092523809529	80.46784646560849
LK-9112175	Meehitiya	LK-9	LK-91	LK-9112	EC-21B	163B	6.702128293785313	80.41603101694913
LK-3306040	Punchiappujandura	LK-3	LK-33	LK-3306	EC-09D	52	6.343061967741939	81.18475032258063
LK-9112075	Pagoda	LK-9	LK-91	LK-9112	EC-21B	163D	6.738321902654867	80.42840493805309
LK-1312035	Kongasthenna	LK-1	LK-13	LK-1312	EC-03D	822F	6.71625340740741	80.19223346560845
LK-9112025	Sri Palabaddala	LK-9	LK-91	LK-9112	EC-21B	162B	6.792398954692553	80.46290936893209
LK-3145260	Handugoda	LK-3	LK-31	LK-3145	EC-07I	135E	6.0271595137614655	80.27778604587155
LK-9112260	Thiriwanketiya	LK-9	LK-91	LK-9112	EC-21B	181B	6.672912900000002	80.42809486923075
LK-9145100	Ammaduwa	LK-9	LK-91	LK-9145	EC-21E	221B	6.536614453608249	80.65470853608248
LK-9145120	Badullegama	LK-9	LK-91	LK-9145	EC-21E	220	6.52779180113636	80.70428707954544
LK-9145130	Bambaragala	LK-9	LK-91	LK-9145	EC-21E	219D	6.505135333333338	80.78286024050632
LK-9145060	Belimaliyadda	LK-9	LK-91	LK-9145	EC-21E	247	6.576650556451614	80.75531998387099
LK-9115140	Atawakwela	LK-9	LK-91	LK-9115	EC-21D	271A	6.70941410810811	80.69504516216215
LK-9145105	Elamalpe	LK-9	LK-91	LK-9145	EC-21E	220A	6.534309341772151	80.67717792405064
LK-2124465	Welapahala	LK-2	LK-21	LK-2124	EC-04E	822	7.213177100671142	80.8178813489932
LK-9145115	Kalatuwakanda	LK-9	LK-91	LK-9145	EC-21E	220B	6.517298307086608	80.70197659055123
LK-9145145	Galpaya	LK-9	LK-91	LK-9145	EC-21E	219B	6.494004221374039	80.78524524809161
LK-9145035	Gangodagama	LK-9	LK-91	LK-9145	EC-21E	239B	6.571565090090091	80.6952478918919
LK-9145070	Handagirigoda	LK-9	LK-91	LK-9145	EC-21E	249A	6.542747796551722	80.80838380344827
LK-9145065	Handagiriya	LK-9	LK-91	LK-9145	EC-21E	249	6.565486048780486	80.78191895934958
LK-9145025	Kongasthenna	LK-9	LK-91	LK-9145	EC-21E	239A	6.593984124999997	80.7211141625
LK-9145085	Kottimbulwala	LK-9	LK-91	LK-9145	EC-21E	219E	6.542478292553195	80.72077568617023
LK-9145010	llukkumbura	LK-9	LK-91	LK-9145	EC-21E	240A	6.599710092198583	80.6825233120567
LK-9145140	Madawalalanda	LK-9	LK-91	LK-9145	EC-21E	219C	6.5008212588235255	80.71688848823526
LK-3133010	Patabendimulla	LK-3	LK-31	LK-3133	EC-07B	85	6.238600045977009	80.05188120689652
LK-9145150	Muttettupola	LK-9	LK-91	LK-9145	EC-21E	219	6.497051395833331	80.73665857638893
LK-9145075	Palugahawela	LK-9	LK-91	LK-9145	EC-21E	248A	6.549953188679243	80.75701025157237
LK-9145055	Udagangoda	LK-9	LK-91	LK-9145	EC-21E	247A	6.577036221311474	80.72654430327871
LK-2124050	Werapitiya	LK-2	LK-21	LK-2124	EC-04E	747	7.358635307692308	80.74580529670331
LK-9145015	Panana	LK-9	LK-91	LK-9145	EC-21E	240	6.590319929245275	80.68840589622644
LK-9145005	Paragahamaditta	LK-9	LK-91	LK-9145	EC-21E	240C	6.598405345588238	80.65655736029414
