ds	country	polygon_source	polygon_id	polygon_name	all_day_bing_tiles_visited_relative_change	all_day_ratio_single_tile_users	baseline_name	baseline_type
2020-10-15	LKA	GADM	LKA.1.16_1	Sainthamarathu	-0.10735	0.12208	full_february	DAY_OF_WEEK
2020-10-16	LKA	GADM	LKA.1.16_1	Sainthamarathu	-0.04951	0.1247	full_february	DAY_OF_WEEK
2020-10-17	LKA	GADM	LKA.1.16_1	Sainthamarathu	-0.02679	0.14341	full_february	DAY_OF_WEEK
2020-10-18	LKA	GADM	LKA.1.16_1	Sainthamarathu	-0.1043	0.16797	full_february	DAY_OF_WEEK
2020-10-19	LKA	GADM	LKA.1.16_1	Sainthamarathu	-0.07744	0.12059	full_february	DAY_OF_WEEK
2020-10-20	LKA	GADM	LKA.1.16_1	Sainthamarathu	-0.10731	0.13925	full_february	DAY_OF_WEEK
2020-10-21	LKA	GADM	LKA.1.16_1	Sainthamarathu	-0.0858	0.14227	full_february	DAY_OF_WEEK
2020-10-22	LKA	GADM	LKA.1.16_1	Sainthamarathu	-0.11676	0.14687	full_february	DAY_OF_WEEK
2020-10-23	LKA	GADM	LKA.1.16_1	Sainthamarathu	-0.08069	0.14281	full_february	DAY_OF_WEEK
2020-10-24	LKA	GADM	LKA.1.16_1	Sainthamarathu	-0.07251	0.13791	full_february	DAY_OF_WEEK
2020-10-25	LKA	GADM	LKA.1.16_1	Sainthamarathu	-0.1648	0.15468	full_february	DAY_OF_WEEK
2020-10-26	LKA	GADM	LKA.1.16_1	Sainthamarathu	-0.13205	0.15016	full_february	DAY_OF_WEEK
2020-10-27	LKA	GADM	LKA.1.16_1	Sainthamarathu	-0.15823	0.14476	full_february	DAY_OF_WEEK
2020-10-28	LKA	GADM	LKA.1.16_1	Sainthamarathu	-0.11401	0.12914	full_february	DAY_OF_WEEK
2020-10-29	LKA	GADM	LKA.1.16_1	Sainthamarathu	-0.16987	0.14464	full_february	DAY_OF_WEEK
2020-10-30	LKA	GADM	LKA.1.16_1	Sainthamarathu	-0.34702	0.2226	full_february	DAY_OF_WEEK
2020-10-31	LKA	GADM	LKA.1.16_1	Sainthamarathu	-0.24929	0.18613	full_february	DAY_OF_WEEK
2020-11-01	LKA	GADM	LKA.1.16_1	Sainthamarathu	-0.19695	0.18863	full_february	DAY_OF_WEEK
2020-11-02	LKA	GADM	LKA.1.16_1	Sainthamarathu	-0.25048	0.17916	full_february	DAY_OF_WEEK
2020-11-03	LKA	GADM	LKA.1.16_1	Sainthamarathu	-0.17893	0.16285	full_february	DAY_OF_WEEK
2020-11-04	LKA	GADM	LKA.1.16_1	Sainthamarathu	-0.20589	0.13609	full_february	DAY_OF_WEEK
2020-11-05	LKA	GADM	LKA.1.16_1	Sainthamarathu	-0.18431	0.16546	full_february	DAY_OF_WEEK
2020-11-06	LKA	GADM	LKA.1.16_1	Sainthamarathu	-0.23534	0.17541	full_february	DAY_OF_WEEK
2020-03-18	LKA	GADM	LKA.1.17_1	Samanthurai	-0.23911	0.17636	full_february	DAY_OF_WEEK
2020-03-19	LKA	GADM	LKA.1.17_1	Samanthurai	-0.22431	0.15269	full_february	DAY_OF_WEEK
2020-03-20	LKA	GADM	LKA.1.17_1	Samanthurai	-0.20188	0.14016	full_february	DAY_OF_WEEK
2020-03-23	LKA	GADM	LKA.1.17_1	Samanthurai	-0.3385	0.21439	full_february	DAY_OF_WEEK
2020-03-26	LKA	GADM	LKA.1.17_1	Samanthurai	-0.34425	0.20824	full_february	DAY_OF_WEEK
2020-03-27	LKA	GADM	LKA.1.17_1	Samanthurai	-0.63135	0.39486	full_february	DAY_OF_WEEK
2020-03-30	LKA	GADM	LKA.1.17_1	Samanthurai	-0.23341	0.18712	full_february	DAY_OF_WEEK
2020-03-31	LKA	GADM	LKA.1.17_1	Samanthurai	-0.62822	0.37659	full_february	DAY_OF_WEEK
2020-04-01	LKA	GADM	LKA.1.17_1	Samanthurai	-0.26278	0.20372	full_february	DAY_OF_WEEK
2020-04-03	LKA	GADM	LKA.1.17_1	Samanthurai	-0.67755	0.45279	full_february	DAY_OF_WEEK
2020-04-05	LKA	GADM	LKA.1.17_1	Samanthurai	-0.68522	0.44528	full_february	DAY_OF_WEEK
2020-04-06	LKA	GADM	LKA.1.17_1	Samanthurai	-0.31717	0.19476	full_february	DAY_OF_WEEK
2020-04-09	LKA	GADM	LKA.1.17_1	Samanthurai	-0.35125	0.17597	full_february	DAY_OF_WEEK
2020-04-12	LKA	GADM	LKA.1.17_1	Samanthurai	-0.57237	0.38028	full_february	DAY_OF_WEEK
2020-04-13	LKA	GADM	LKA.1.17_1	Samanthurai	-0.64134	0.39753	full_february	DAY_OF_WEEK
2020-04-15	LKA	GADM	LKA.1.17_1	Samanthurai	-0.60897	0.40416	full_february	DAY_OF_WEEK
2020-04-16	LKA	GADM	LKA.1.17_1	Samanthurai	-0.30142	0.16275	full_february	DAY_OF_WEEK
2020-04-17	LKA	GADM	LKA.1.17_1	Samanthurai	-0.64279	0.41973	full_february	DAY_OF_WEEK
2020-04-18	LKA	GADM	LKA.1.17_1	Samanthurai	-0.58721	0.36745	full_february	DAY_OF_WEEK
2020-04-20	LKA	GADM	LKA.1.17_1	Samanthurai	-0.29575	0.15499	full_february	DAY_OF_WEEK
2020-04-21	LKA	GADM	LKA.1.17_1	Samanthurai	-0.26599	0.19688	full_february	DAY_OF_WEEK
2020-04-22	LKA	GADM	LKA.1.17_1	Samanthurai	-0.19557	0.20115	full_february	DAY_OF_WEEK
2020-04-23	LKA	GADM	LKA.1.17_1	Samanthurai	-0.29979	0.16178	full_february	DAY_OF_WEEK
2020-04-25	LKA	GADM	LKA.1.17_1	Samanthurai	-0.62581	0.40954	full_february	DAY_OF_WEEK
2020-05-07	LKA	GADM	LKA.1.17_1	Samanthurai	-0.60847	0.39654	full_february	DAY_OF_WEEK
2020-05-08	LKA	GADM	LKA.1.17_1	Samanthurai	-0.60304	0.40404	full_february	DAY_OF_WEEK
2020-05-09	LKA	GADM	LKA.1.17_1	Samanthurai	-0.52385	0.33462	full_february	DAY_OF_WEEK
2020-05-10	LKA	GADM	LKA.1.17_1	Samanthurai	-0.54001	0.37651	full_february	DAY_OF_WEEK
2020-05-11	LKA	GADM	LKA.1.17_1	Samanthurai	-0.16511	0.15911	full_february	DAY_OF_WEEK
2020-05-12	LKA	GADM	LKA.1.17_1	Samanthurai	-0.13634	0.22453	full_february	DAY_OF_WEEK
2020-05-13	LKA	GADM	LKA.1.17_1	Samanthurai	-0.09924	0.19783	full_february	DAY_OF_WEEK
2020-05-14	LKA	GADM	LKA.1.17_1	Samanthurai	-0.31426	0.22046	full_february	DAY_OF_WEEK
2020-05-15	LKA	GADM	LKA.1.17_1	Samanthurai	-0.18349	0.19321	full_february	DAY_OF_WEEK
2020-05-16	LKA	GADM	LKA.1.17_1	Samanthurai	-0.14813	0.20734	full_february	DAY_OF_WEEK
2020-05-18	LKA	GADM	LKA.1.17_1	Samanthurai	-0.14737	0.17326	full_february	DAY_OF_WEEK
2020-05-19	LKA	GADM	LKA.1.17_1	Samanthurai	-0.10177	0.18346	full_february	DAY_OF_WEEK
2020-05-20	LKA	GADM	LKA.1.17_1	Samanthurai	-0.0802	0.18751	full_february	DAY_OF_WEEK
2020-05-21	LKA	GADM	LKA.1.17_1	Samanthurai	-0.14193	0.17117	full_february	DAY_OF_WEEK
2020-05-22	LKA	GADM	LKA.1.17_1	Samanthurai	-0.05183	0.19732	full_february	DAY_OF_WEEK
2020-05-23	LKA	GADM	LKA.1.17_1	Samanthurai	-0.06958	0.16488	full_february	DAY_OF_WEEK
2020-05-24	LKA	GADM	LKA.1.17_1	Samanthurai	-0.50549	0.31279	full_february	DAY_OF_WEEK
2020-05-25	LKA	GADM	LKA.1.17_1	Samanthurai	-0.54755	0.27622	full_february	DAY_OF_WEEK
2020-05-26	LKA	GADM	LKA.1.17_1	Samanthurai	-0.00791	0.12815	full_february	DAY_OF_WEEK
2020-05-27	LKA	GADM	LKA.1.17_1	Samanthurai	0.06395	0.15226	full_february	DAY_OF_WEEK
2020-05-28	LKA	GADM	LKA.1.17_1	Samanthurai	-0.18115	0.15455	full_february	DAY_OF_WEEK
2020-05-29	LKA	GADM	LKA.1.17_1	Samanthurai	-0.08562	0.14	full_february	DAY_OF_WEEK
2020-05-30	LKA	GADM	LKA.1.17_1	Samanthurai	0.00596	0.13235	full_february	DAY_OF_WEEK
2020-06-01	LKA	GADM	LKA.1.17_1	Samanthurai	-0.12527	0.17513	full_february	DAY_OF_WEEK
2020-06-04	LKA	GADM	LKA.1.17_1	Samanthurai	-0.47488	0.25869	full_february	DAY_OF_WEEK
2020-06-06	LKA	GADM	LKA.1.17_1	Samanthurai	-0.07094	0.1909	full_february	DAY_OF_WEEK
2020-06-09	LKA	GADM	LKA.1.17_1	Samanthurai	0.03757	0.15627	full_february	DAY_OF_WEEK
2020-06-10	LKA	GADM	LKA.1.17_1	Samanthurai	0.02677	0.14025	full_february	DAY_OF_WEEK
2020-06-11	LKA	GADM	LKA.1.17_1	Samanthurai	-0.11875	0.19101	full_february	DAY_OF_WEEK
2020-06-15	LKA	GADM	LKA.1.17_1	Samanthurai	-0.13589	0.1288	full_february	DAY_OF_WEEK
2020-06-16	LKA	GADM	LKA.1.17_1	Samanthurai	-0.00347	0.1525	full_february	DAY_OF_WEEK
2020-06-17	LKA	GADM	LKA.1.17_1	Samanthurai	-0.0376	0.15624	full_february	DAY_OF_WEEK
2020-03-01	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.01753	0.12342	full_february	DAY_OF_WEEK
2020-03-02	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.03209	0.14584	full_february	DAY_OF_WEEK
2020-03-03	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.06337	0.11903	full_february	DAY_OF_WEEK
2020-03-04	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.05148	0.12867	full_february	DAY_OF_WEEK
2020-03-05	LKA	GADM	LKA.1.2_1	Akkaraipattu	0.13912	0.10444	full_february	DAY_OF_WEEK
2020-03-06	LKA	GADM	LKA.1.2_1	Akkaraipattu	0.05244	0.11646	full_february	DAY_OF_WEEK
2020-03-07	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.03567	0.12487	full_february	DAY_OF_WEEK
2020-03-08	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.04138	0.12981	full_february	DAY_OF_WEEK
2020-03-09	LKA	GADM	LKA.1.2_1	Akkaraipattu	0.17582	0.10239	full_february	DAY_OF_WEEK
2020-03-10	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.01005	0.1135	full_february	DAY_OF_WEEK
2020-03-11	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.06578	0.10784	full_february	DAY_OF_WEEK
2020-03-12	LKA	GADM	LKA.1.2_1	Akkaraipattu	0.07166	0.10931	full_february	DAY_OF_WEEK
2020-03-13	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.0564	0.11553	full_february	DAY_OF_WEEK
2020-03-14	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.05824	0.14931	full_february	DAY_OF_WEEK
2020-03-15	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.18248	0.15343	full_february	DAY_OF_WEEK
2020-03-16	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.27047	0.1324	full_february	DAY_OF_WEEK
2020-03-17	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.20349	0.13772	full_february	DAY_OF_WEEK
2020-03-18	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.1887	0.16036	full_february	DAY_OF_WEEK
2020-03-19	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.06892	0.15189	full_february	DAY_OF_WEEK
2020-03-20	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.20786	0.15214	full_february	DAY_OF_WEEK
2020-03-21	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.63473	0.38635	full_february	DAY_OF_WEEK
2020-03-22	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.65511	0.3958	full_february	DAY_OF_WEEK
2020-03-23	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.3058	0.16982	full_february	DAY_OF_WEEK
2020-03-24	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.60963	0.34674	full_february	DAY_OF_WEEK
2020-03-25	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.6146	0.35156	full_february	DAY_OF_WEEK
2020-03-26	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.26155	0.19915	full_february	DAY_OF_WEEK
2020-03-27	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.53242	0.36223	full_february	DAY_OF_WEEK
2020-03-28	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.61493	0.41062	full_february	DAY_OF_WEEK
2020-03-29	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.65112	0.41714	full_february	DAY_OF_WEEK
2020-03-30	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.33622	0.18313	full_february	DAY_OF_WEEK
2020-03-31	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.67089	0.40336	full_february	DAY_OF_WEEK
2020-04-01	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.3384	0.18424	full_february	DAY_OF_WEEK
2020-04-02	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.55911	0.42441	full_february	DAY_OF_WEEK
2020-04-03	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.64794	0.42319	full_february	DAY_OF_WEEK
2020-04-04	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.66026	0.47195	full_february	DAY_OF_WEEK
2020-04-05	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.68163	0.44056	full_february	DAY_OF_WEEK
2020-04-06	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.27146	0.20701	full_february	DAY_OF_WEEK
2020-04-07	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.65347	0.41925	full_february	DAY_OF_WEEK
2020-04-08	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.59965	0.42468	full_february	DAY_OF_WEEK
2020-04-09	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.31821	0.23015	full_february	DAY_OF_WEEK
2020-04-10	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.6744	0.46369	full_february	DAY_OF_WEEK
2020-04-11	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.65153	0.42502	full_february	DAY_OF_WEEK
2020-04-12	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.66476	0.4676	full_february	DAY_OF_WEEK
2020-04-13	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.69753	0.41095	full_february	DAY_OF_WEEK
2020-04-14	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.66137	0.41093	full_february	DAY_OF_WEEK
2020-04-15	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.65085	0.42953	full_february	DAY_OF_WEEK
2020-04-16	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.20241	0.17876	full_february	DAY_OF_WEEK
2020-04-17	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.59725	0.42031	full_february	DAY_OF_WEEK
2020-04-18	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.60762	0.40729	full_february	DAY_OF_WEEK
2020-04-19	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.6174	0.42052	full_february	DAY_OF_WEEK
2020-04-20	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.5979	0.3806	full_february	DAY_OF_WEEK
2020-04-21	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.54565	0.35232	full_february	DAY_OF_WEEK
2020-04-22	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.5706	0.32915	full_february	DAY_OF_WEEK
2020-04-23	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.44348	0.32352	full_february	DAY_OF_WEEK
2020-04-24	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.43417	0.3216	full_february	DAY_OF_WEEK
2020-04-25	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.58119	0.38228	full_february	DAY_OF_WEEK
2020-04-26	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.60016	0.37455	full_february	DAY_OF_WEEK
2020-04-27	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.59028	0.33493	full_february	DAY_OF_WEEK
2020-04-28	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.25091	0.18511	full_february	DAY_OF_WEEK
2020-04-29	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.38445	0.22116	full_february	DAY_OF_WEEK
2020-04-30	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.14105	0.21077	full_february	DAY_OF_WEEK
2020-05-01	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.58727	0.36826	full_february	DAY_OF_WEEK
2020-05-02	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.55529	0.3344	full_february	DAY_OF_WEEK
2020-05-03	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.62808	0.3306	full_february	DAY_OF_WEEK
2020-05-04	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.24342	0.15969	full_february	DAY_OF_WEEK
2020-05-05	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.25784	0.18136	full_february	DAY_OF_WEEK
2020-05-06	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.207	0.17128	full_february	DAY_OF_WEEK
2020-05-07	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.53512	0.31562	full_february	DAY_OF_WEEK
2020-05-08	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.56688	0.33831	full_february	DAY_OF_WEEK
2020-05-09	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.53	0.32308	full_february	DAY_OF_WEEK
2020-05-10	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.58433	0.34203	full_february	DAY_OF_WEEK
2020-05-11	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.15535	0.14058	full_february	DAY_OF_WEEK
2020-05-12	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.23068	0.14865	full_february	DAY_OF_WEEK
2020-05-13	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.25272	0.20091	full_february	DAY_OF_WEEK
2020-05-14	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.13966	0.19821	full_february	DAY_OF_WEEK
2020-05-15	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.3248	0.22107	full_february	DAY_OF_WEEK
2020-05-16	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.06453	0.18894	full_february	DAY_OF_WEEK
2020-05-17	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.56422	0.32609	full_february	DAY_OF_WEEK
2020-05-18	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.16118	0.16325	full_february	DAY_OF_WEEK
2020-05-19	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.30548	0.18339	full_february	DAY_OF_WEEK
2020-05-20	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.23448	0.174	full_february	DAY_OF_WEEK
2020-05-21	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.10763	0.17938	full_february	DAY_OF_WEEK
2020-05-22	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.10192	0.17767	full_february	DAY_OF_WEEK
2020-05-23	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.15782	0.15894	full_february	DAY_OF_WEEK
2020-05-24	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.48302	0.24965	full_february	DAY_OF_WEEK
2020-05-25	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.5868	0.26421	full_february	DAY_OF_WEEK
2020-05-26	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.14332	0.14037	full_february	DAY_OF_WEEK
2020-05-27	LKA	GADM	LKA.1.2_1	Akkaraipattu	0.00016	0.14986	full_february	DAY_OF_WEEK
2020-05-28	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.09594	0.16514	full_february	DAY_OF_WEEK
2020-05-29	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.12364	0.15016	full_february	DAY_OF_WEEK
2020-05-30	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.14504	0.16342	full_february	DAY_OF_WEEK
2020-05-31	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.48565	0.24168	full_february	DAY_OF_WEEK
2020-06-01	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.18053	0.17305	full_february	DAY_OF_WEEK
2020-06-02	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.06792	0.14279	full_february	DAY_OF_WEEK
2020-06-03	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.04309	0.16465	full_february	DAY_OF_WEEK
2020-06-04	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.38806	0.24804	full_february	DAY_OF_WEEK
2020-06-05	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.50721	0.2868	full_february	DAY_OF_WEEK
2020-06-06	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.00221	0.15346	full_february	DAY_OF_WEEK
2020-06-07	LKA	GADM	LKA.1.2_1	Akkaraipattu	0.01004	0.12894	full_february	DAY_OF_WEEK
2020-06-08	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.1128	0.13702	full_february	DAY_OF_WEEK
2020-06-09	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.05612	0.14165	full_february	DAY_OF_WEEK
2020-06-10	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.13641	0.13446	full_february	DAY_OF_WEEK
2020-06-11	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.03431	0.14384	full_february	DAY_OF_WEEK
2020-06-12	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.1975	0.18644	full_february	DAY_OF_WEEK
2020-06-13	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.0781	0.17417	full_february	DAY_OF_WEEK
2020-06-14	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.10639	0.17362	full_february	DAY_OF_WEEK
2020-06-15	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.10212	0.1402	full_february	DAY_OF_WEEK
2020-06-16	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.1471	0.13398	full_february	DAY_OF_WEEK
2020-06-17	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.02742	0.15549	full_february	DAY_OF_WEEK
2020-06-18	LKA	GADM	LKA.1.2_1	Akkaraipattu	0.22781	0.16721	full_february	DAY_OF_WEEK
2020-06-19	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.06243	0.13896	full_february	DAY_OF_WEEK
2020-06-20	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.01806	0.17251	full_february	DAY_OF_WEEK
2020-06-21	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.08276	0.14372	full_february	DAY_OF_WEEK
2020-06-22	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.14092	0.13512	full_february	DAY_OF_WEEK
2020-06-23	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.01553	0.13243	full_february	DAY_OF_WEEK
2020-06-24	LKA	GADM	LKA.1.2_1	Akkaraipattu	0.003	0.13943	full_february	DAY_OF_WEEK
2020-06-25	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.0327	0.15763	full_february	DAY_OF_WEEK
2020-06-26	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.02759	0.14145	full_february	DAY_OF_WEEK
2020-06-29	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.12243	0.14752	full_february	DAY_OF_WEEK
2020-06-30	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.05964	0.13029	full_february	DAY_OF_WEEK
2020-07-01	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.07899	0.134	full_february	DAY_OF_WEEK
2020-07-02	LKA	GADM	LKA.1.2_1	Akkaraipattu	0.05847	0.14034	full_february	DAY_OF_WEEK
2020-07-03	LKA	GADM	LKA.1.2_1	Akkaraipattu	0.03628	0.10295	full_february	DAY_OF_WEEK
2020-07-05	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.01873	0.14498	full_february	DAY_OF_WEEK
2020-07-06	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.01943	0.1056	full_february	DAY_OF_WEEK
2020-07-08	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.02225	0.12269	full_february	DAY_OF_WEEK
2020-07-09	LKA	GADM	LKA.1.2_1	Akkaraipattu	0.00981	0.12278	full_february	DAY_OF_WEEK
2020-07-10	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.10985	0.15016	full_february	DAY_OF_WEEK
2020-07-11	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.13073	0.16487	full_february	DAY_OF_WEEK
2020-07-15	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.12579	0.11863	full_february	DAY_OF_WEEK
2020-07-16	LKA	GADM	LKA.1.2_1	Akkaraipattu	0.07412	0.11855	full_february	DAY_OF_WEEK
2020-07-17	LKA	GADM	LKA.1.2_1	Akkaraipattu	0.03153	0.13325	full_february	DAY_OF_WEEK
2020-07-18	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.07958	0.12804	full_february	DAY_OF_WEEK
2020-07-21	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.03807	0.11608	full_february	DAY_OF_WEEK
2020-07-22	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.00061	0.13921	full_february	DAY_OF_WEEK
2020-07-25	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.049	0.14063	full_february	DAY_OF_WEEK
2020-07-27	LKA	GADM	LKA.1.2_1	Akkaraipattu	0.05617	0.14756	full_february	DAY_OF_WEEK
2020-07-28	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.00924	0.14487	full_february	DAY_OF_WEEK
2020-07-29	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.07866	0.11043	full_february	DAY_OF_WEEK
2020-07-30	LKA	GADM	LKA.1.2_1	Akkaraipattu	0.43534	0.13426	full_february	DAY_OF_WEEK
2020-07-31	LKA	GADM	LKA.1.2_1	Akkaraipattu	0.1554	0.12508	full_february	DAY_OF_WEEK
2020-08-01	LKA	GADM	LKA.1.2_1	Akkaraipattu	0.14029	0.13028	full_february	DAY_OF_WEEK
2020-08-02	LKA	GADM	LKA.1.2_1	Akkaraipattu	0.01121	0.14557	full_february	DAY_OF_WEEK
2020-08-03	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.02432	0.10042	full_february	DAY_OF_WEEK
2020-08-04	LKA	GADM	LKA.1.2_1	Akkaraipattu	0.16167	0.13618	full_february	DAY_OF_WEEK
2020-08-05	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.06013	0.12461	full_february	DAY_OF_WEEK
2020-08-06	LKA	GADM	LKA.1.2_1	Akkaraipattu	0.08094	0.11145	full_february	DAY_OF_WEEK
2020-08-07	LKA	GADM	LKA.1.2_1	Akkaraipattu	0.09961	0.13727	full_february	DAY_OF_WEEK
2020-08-08	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.05051	0.13046	full_february	DAY_OF_WEEK
2020-08-09	LKA	GADM	LKA.1.2_1	Akkaraipattu	0.07085	0.16215	full_february	DAY_OF_WEEK
2020-08-11	LKA	GADM	LKA.1.2_1	Akkaraipattu	-0.04126	0.14307	full_february	DAY_OF_WEEK
