gnd_id,gnd_name,min_duration
LK-1209090,Akarangaha,0.481111111
LK-1209060,Alugolla,0.481111111
LK-1209615,Aluthepola East,0.481111111
LK-1209515,Aluthepola West,0.481111111
LK-1209010,Ambalayaya,0.481111111
LK-1209005,Andimulla,0.481111111
LK-1209595,Assennawatta East,0.481111111
LK-1209605,Assennawatta West,0.481111111
LK-1209330,Dagonna East,0.481111111
LK-1209535,Dagonna South,0.481111111
LK-1209040,Badalgama,0.481111111
LK-1209570,Balagalla East,0.481111111
LK-1209035,Balawala,0.481111111
LK-1209380,Barawavila,0.481111111
LK-1209350,Batepola,0.481111111
LK-1209015,Bolagala,0.481111111
LK-1209550,Bomugammana North,0.481111111
LK-1209555,Bomugammana South,0.481111111
LK-1209355,Doonagaha South,0.481111111
LK-1209030,Godigamuwa East,0.481111111
LK-1209025,Godigamuwa West,0.481111111
LK-1209430,Gurullagama,0.481111111
LK-1209335,Halgahawelawatta,0.481111111
LK-1209540,Hapuwalana South,0.481111111
LK-1209295,Induragara North,0.481111111
LK-1209270,Heeralugedara,0.481111111
LK-1209510,Henpitagedara,0.481111111
LK-1209255,Hettimulla,0.481111111
LK-1209485,Pinnakele,0.481111111
LK-1209300,Induragara South,0.481111111
LK-1209590,Horagasmulla,0.481111111
LK-1209370,Hunumulla,0.481111111
LK-1209165,Ihala Madampella East,0.481111111
LK-1209155,Ihala Madampella North,0.481111111
LK-1209160,Ihala Madampella West,0.481111111
LK-1209490,Pinnakele South,0.481111111
LK-1209310,Kadawala,0.481111111
LK-1209305,Kadawala North,0.481111111
LK-1209345,Kadawala South,0.481111111
LK-1209395,Kaluaggala,0.481111111
LK-1209450,Kaluaggala Pahalagama,0.481111111
LK-1209195,Kalumada,0.481111111
LK-1209315,Kaluwarippuwa East - Dakuna,0.481111111
LK-1209130,Kaluwarippuwa East - Uthura,0.481111111
LK-1209340,Katuwellegama North,0.481111111
LK-1209525,Katuwellegama South,0.481111111
LK-1209180,Kehelella North,0.481111111
LK-1209175,Kehelella South,0.481111111
LK-1209095,Kehelella West,0.481111111
LK-1209265,Kelegedara,0.481111111
LK-1209440,Kithulwala Pahala,0.481111111
LK-1209150,Kongodamulla East,0.481111111
LK-1209140,Kongodamulla West,0.481111111
LK-1209225,Koradaminna,0.481111111
LK-1209385,Kudagammana,0.481111111
LK-1209400,Kuleegedara,0.481111111
LK-1209100,Lihiniyagammana,0.481111111
LK-1209075,Mellawagedara,0.481111111
LK-1209120,Pahala Madampella,0.481111111
LK-1209390,Pahala Madithiyawala,0.481111111
LK-1209365,Palliyapitiya East,0.481111111
LK-1209190,Wekada,0.481111111
LK-1209530,Palugahawela,0.481111111
LK-1209240,Paragoda South,0.481111111
LK-1209470,Rassapana,0.481111111
LK-1209425,Parana Halpe East,0.481111111
LK-1209480,Parana Handiya,0.481111111
LK-1209055,Pethigoda,0.481111111
LK-1209065,Polwatta,0.481111111
LK-1209505,Sayakkaramulla,0.481111111
LK-1209050,Siringapathawatta,0.481111111
LK-1209285,Thammita,0.481111111
LK-1209575,Ullalapola East,0.481111111
LK-1209580,Ullalapola West,0.481111111
LK-1209495,Urapana,0.481111111
LK-1209275,Walpita,0.481111111
LK-1209205,Waradala,0.481111111
LK-1209455,Wattemulla,0.481111111
LK-1209280,Welagana,0.481111111
LK-1209585,Wewagedara,0.481111111
LK-1209565,Divulapitiya,0.481111111
LK-1209465,Hangawatta,0.481111111
LK-1209215,Erabadda,0.481111111
LK-1209610,Weragodamulla,0.481111111
LK-1209085,Katukenda,0.481111111
LK-1209435,Kithulwala Ihala,0.481111111
LK-1209320,Miriswatta,0.481111111
LK-1209420,Parana Halpe West,0.481111111
LK-1309305,Horana East,0.481111111
LK-1309110,Kidelpitiya,0.481111111
LK-2312210,Goredihela,0.480833333
LK-7115110,Ilandagahawewa,0.480555556
LK-4415095,Kokuthoduvai South,0.480555556
LK-4403065,Thenniyankulam,0.480555556
LK-9151060,Ittakanda,0.479722222
LK-9136070,Uda Karavita,0.479444444
LK-2315260,Brownlow,0.479166667
LK-2309540,Embulampaha,0.478888889
LK-8118170,Kanawerella West,0.478888889
LK-4415120,Kumulamunai West,0.478888889
LK-7139105,Katupathwewa,0.478611111
LK-9151065,Buthkanda,0.478611111
LK-8103130,Dehigolla,0.478611111
LK-8118180,Kanawerella East,0.478611111
LK-5315165,Nachchikuda,0.478333333
LK-7154265,Kandalama East,0.478333333
LK-7154080,Mudaperumagama,0.478333333
LK-7154225,Murungahitikanda,0.478333333
LK-7154040,Thoruwewa,0.478333333
LK-7160150,Kusalanagama,0.478333333
LK-7160070,Hiripitiya Gama,0.478333333
LK-7160120,Akkara 500,0.478333333
LK-7154240,Kotagala,0.478333333
LK-7160050,Heenukwe Gama,0.478333333
LK-7160060,Ihala Kagama,0.478333333
LK-7160115,2 Ela Kagama,0.478333333
LK-7160105,Aluth Dambewatana,0.478333333
LK-7160040,Ipalogama,0.478333333
LK-7160140,Amanakkattuwa,0.478333333
LK-7160125,Amunuwetiya,0.478333333
LK-7160075,Aswedduma,0.478333333
LK-7160055,Dampelessa Gama,0.478333333
LK-7160010,Galagedara Gama,0.478333333
LK-7160005,Dikwewa-Senapura,0.478333333
LK-7160085,Galwanguwa,0.478333333
LK-7154255,Kandalama West,0.478333333
LK-7160080,Ganthiriya Gama,0.478333333
LK-7160025,Gonapathirawa,0.478333333
LK-7160110,Kagama 5 Ela,0.478333333
LK-7160145,Kalawewa,0.478333333
LK-7154055,Ganewalpola,0.478333333
LK-7160065,Kunchikulama,0.478333333
LK-7160155,Palugaswewa Farm,0.478333333
LK-7160020,Mahailuppallama,0.478333333
LK-7160045,Manewa,0.478333333
LK-7160095,Narangallegama,0.478333333
LK-7160130,Puliyankulama,0.478333333
LK-7160030,Sangattewa,0.478333333
LK-7160015,Senapura Gama,0.478333333
LK-7160135,Vijithapura,0.478333333
LK-7160160,Walawwegama,0.478333333
LK-7160090,Wedinigama,0.478333333
LK-7154025,Ihala Puliyankulama,0.478333333
LK-7154130,Kekirawa Town,0.478333333
LK-7154230,Baravila,0.478333333
LK-7154235,Bandarapothana,0.478333333
LK-7154165,Kumbukwewa,0.478333333
LK-7154195,Dambewatana,0.478333333
LK-7154065,Embulgaswewa,0.478333333
LK-7154060,Heenukkiriyawa,0.478333333
LK-7154190,Horapola,0.478333333
LK-7154250,Dunumadalawa,0.478333333
LK-7154085,Ihalagama,0.478333333
LK-7154150,Karukkankulama,0.478333333
LK-7154020,Keeriyagaswewa,0.478333333
LK-7154030,Kelepuliyankulama,0.478333333
LK-7154110,Mankadawela,0.478333333
LK-7154260,Kithulhitiyawa,0.478333333
LK-7154075,Kollankuttigama,0.478333333
LK-7154245,Madatugama,0.478333333
LK-7154180,Korasagalla,0.478333333
LK-7154125,Kuda Kekirawa,0.478333333
LK-7154210,Maha Elagamuwa,0.478333333
LK-7154160,Maha Kekirawa,0.478333333
LK-7154015,Mahadivulwewa,0.478333333
LK-7154100,Maradankadawala Road,0.478333333
LK-7154145,Mailagaswewa,0.478333333
LK-7154105,Maldenipura,0.478333333
LK-7154045,Mamineeyawa,0.478333333
LK-7154050,Maminiya  Rambewa,0.478333333
LK-7154035,Maradankadawela,0.478333333
LK-7154175,Medagama,0.478333333
LK-7154115,Medawewa,0.478333333
LK-7154140,Neekiniyawa,0.478333333
LK-7154220,Nelbegama,0.478333333
LK-7154205,Nidigama,0.478333333
LK-7154090,Shasthrawelliya,0.478333333
LK-7154155,Olombewa,0.478333333
LK-7154070,Olukarada,0.478333333
LK-7154120,Pothanegama,0.478333333
LK-7154095,Railway Town,0.478333333
LK-7154170,Rathmallewa,0.478333333
LK-7154200,Uduruwa,0.478333333
LK-7154215,Pallehingura,0.478333333
LK-4412025,Karuvelankandal,0.478333333
LK-7160035,Kadiyangalla,0.478333333
LK-7160100,Kallanchiya Gama,0.478333333
LK-7154005,Navakkulama,0.478333333
LK-7154135,Malawa,0.478333333
LK-7154010,Moragoda,0.478333333
LK-7154185,Unagollewa,0.478333333
LK-6130050,Nabeta,0.478055556
LK-8206075,Mariarawa,0.478055556
LK-2124320,Rambukwella,0.477777778
LK-8212110,Ruhunu Danawwa,0.477222222
LK-2133400,Bogahakanda,0.476944444
LK-2133280,Etamurungagoda,0.476944444
LK-2133155,Endaruthenna,0.476944444
LK-2133200,Wathuwala,0.476944444
LK-2133380,Banwelgolla,0.476944444
LK-2133035,Bothota,0.476944444
LK-2133340,Bulathgolla,0.476944444
LK-2133060,Attaragama South,0.476944444
LK-2133410,Haloluwa,0.476944444
LK-2133395,Haloluwa Pallegama,0.476944444
LK-2133240,Karanduwawala Pahala,0.476944444
LK-2133390,Pallemulla,0.476944444
LK-2133290,Katugasthota,0.476944444
LK-2133215,Mapamadulla,0.476944444
LK-2133260,Kulugammana,0.476944444
LK-2133325,Kurundugahamada,0.476944444
LK-2133145,Nugawela,0.476944444
LK-2133245,Owathenna,0.476944444
LK-2133175,Pallebokalawela,0.476944444
LK-2133075,Rajapihilla,0.476944444
LK-2133330,Seewaleekanda,0.476944444
LK-2133355,Udamulla,0.476944444
LK-2133415,Kumburegedara,0.476944444
LK-2133370,Polwatta,0.476944444
LK-2133115,Narangoda,0.476944444
LK-2133030,Dombaralawa,0.476944444
LK-2133285,Yatiwawala,0.476944444
LK-2133360,Gohagoda,0.476944444
LK-2133185,Ranawana East,0.476944444
LK-2133265,Uguressapitiya,0.476944444
LK-2133080,Ulladupitiya East,0.476944444
LK-2133055,Gonigoda,0.476944444
LK-2133005,Amuwathdeniya,0.476944444
LK-2133025,Angoda,0.476944444
LK-2133210,Dadahogama,0.476944444
LK-2133090,Arambegama,0.476944444
LK-2133050,Gonigoda-Palkumbura,0.476944444
LK-2133095,Aladeniya,0.476944444
LK-2133045,Attaragama,0.476944444
LK-2133040,Attaragama East,0.476944444
LK-2133065,Hapugoda,0.476944444
LK-2133150,Batuambe,0.476944444
LK-2133010,Doranegama,0.476944444
LK-2133335,Mahathenna,0.476944444
LK-2133160,Embulpuraya,0.476944444
LK-2133305,Hamangoda North,0.476944444
LK-2133310,Hamangoda South,0.476944444
LK-2133100,Hedeniya,0.476944444
LK-2133385,Narangaskumbura,0.476944444
LK-2133130,Hiriyalagammana,0.476944444
LK-2133015,Ihagama,0.476944444
LK-2133110,Palkumbura,0.476944444
LK-2133295,Inigala,0.476944444
LK-2133235,Karanduwawala Ihala,0.476944444
LK-2133275,Kondadeniya,0.476944444
LK-2133020,Medawala,0.476944444
LK-2133120,Kurundugolla,0.476944444
LK-2133230,Kurunduwatta,0.476944444
LK-2133375,Madapathagama,0.476944444
LK-2133220,Malagammana,0.476944444
LK-2133350,Pahala Doolwala,0.476944444
LK-2133195,Senarathgama North,0.476944444
LK-2133105,Rajasinhagama,0.476944444
LK-2133180,Ranawana West,0.476944444
LK-2133300,Rathmale,0.476944444
LK-2133270,Senarathgama South,0.476944444
LK-2133225,Ruwanpuraya,0.476944444
LK-2133135,Thittapajjala,0.476944444
LK-2133140,Thittapajjala North,0.476944444
LK-2133070,Udabokalawela,0.476944444
LK-2133320,Udadoolwala,0.476944444
LK-2133345,Yatihalagala Udagama,0.476944444
LK-2133190,Uduwawala East,0.476944444
LK-2133170,Uduwawala North,0.476944444
LK-2133165,Uduwawala West,0.476944444
LK-2133315,Uggalla,0.476944444
LK-2133085,Ulladupitiya West,0.476944444
LK-2133205,Uyanwatta,0.476944444
LK-2133125,Viguhumpola,0.476944444
LK-2133420,Warathenna,0.476944444
LK-2133365,Wegiriya,0.476944444
LK-2133255,Yahalathenna Kanda,0.476944444
LK-2133250,Yahalathenna West,0.476944444
LK-2133405,Yatihalagala Pallegama,0.476944444
LK-9151015,Yakmaditta,0.476944444
LK-6163020,Katiyawa,0.476388889
LK-7148015,Moragoda,0.475833333
LK-7148080,Ketakale,0.475833333
LK-7148100,Eppawala,0.475833333
LK-7148180,Galmaduwa,0.475833333
LK-7148150,Adhiranigama,0.475833333
LK-7148045,Hinguruwewa,0.475833333
LK-7148140,Galwaduwagama,0.475833333
LK-7148005,Daladapura,0.475833333
LK-7148090,Eliyadivulwewa,0.475833333
LK-7148170,Endagala,0.475833333
LK-7148030,Hirigollegama,0.475833333
LK-7148145,Ihala Halmillewa,0.475833333
LK-7148095,Ihala Siyambalewa,0.475833333
LK-7148040,Ihala Thalawa,0.475833333
LK-7148185,Ihalagama,0.475833333
LK-7148070,Kadurugaswewa,0.475833333
LK-7148035,Karagahawewa,0.475833333
LK-7148160,Katiyawa Track 09,0.475833333
LK-7148155,Katiyawa Track 10,0.475833333
LK-7148165,Katiyawa Track 01,0.475833333
LK-7148195,Katiyawa Track 06,0.475833333
LK-7148025,Nawa Hanguranketha,0.475833333
LK-7148050,Korakahawewa,0.475833333
LK-7148190,Keledivulwewa,0.475833333
LK-7148175,Kelesiyambalewa,0.475833333
LK-7148065,Kiralogama,0.475833333
LK-7148120,Kiriamunukole,0.475833333
LK-7148020,Kumbukgahawewa,0.475833333
LK-7148055,Kurunduwewa,0.475833333
LK-7148105,Mawathawewa,0.475833333
LK-7148115,Medagama,0.475833333
LK-7148130,Mediyawa,0.475833333
LK-7148060,Meegassegama,0.475833333
LK-7148110,Nallamudawa,0.475833333
LK-7148010,Pahala Talawa,0.475833333
LK-7148075,Palugaswewa,0.475833333
LK-7148135,Katiyawa Track 02,0.475833333
LK-7148085,Rajjallegama,0.475833333
LK-8127260,Perawella,0.475833333
LK-4415205,Thannimurippu,0.475833333
LK-7148125,Kadigawa,0.475833333
LK-9203120,Parape South,0.475555556
LK-1115015,Kanampella East,0.475555556
LK-2151200,Galatha,0.475277778
LK-9233005,Ballahela,0.475277778
LK-9115025,Bellankanda,0.474444444
LK-3130025,Miriswatta,0.474166667
LK-3130065,Agaliya,0.474166667
LK-3130050,Ampegama,0.474166667
LK-3130045,Divithura,0.474166667
LK-3130035,Divithura East,0.474166667
LK-3130070,Divithura South,0.474166667
LK-3130005,Ethkandura,0.474166667
LK-3130020,Maddevila,0.474166667
LK-3130055,Hamingala,0.474166667
LK-3130030,Nambara Atta,0.474166667
LK-3130060,Nugethota,0.474166667
LK-3130010,Old Colony,0.474166667
LK-3130095,Pathawelivitiya,0.474166667
LK-3130085,Pathawelivitiya North,0.474166667
LK-3130040,Polgahavila,0.474166667
LK-3130015,Thanabaddegama,0.474166667
LK-3130100,Waduwelivitiya,0.474166667
LK-3130090,Waduwelivitiya North,0.474166667
LK-3130075,Galahenkanda,0.474166667
LK-3130080,Kuttiyawatta,0.474166667
LK-2306600,Wewathenna,0.473888889
LK-9227105,Polpitiya,0.473888889
LK-9212150,Dikkohupitiya,0.473888889
LK-9212220,Hapuvita Pallegama,0.473888889
LK-9212295,Undugoda,0.473888889
LK-9212115,Waldeniya,0.473888889
LK-9212070,Ambanpitiya,0.473888889
LK-9212225,Alapalawala,0.473888889
LK-9212240,Athurupana,0.473888889
LK-9212250,Hungampola,0.473888889
LK-9212300,Belihulwana,0.473888889
LK-9212075,Beragala,0.473888889
LK-9212285,Bogala,0.473888889
LK-9212275,Bossella,0.473888889
LK-9212165,Bulugahadeniya,0.473888889
LK-9212125,Buluruppa,0.473888889
LK-9212135,Deewela Medagama,0.473888889
LK-9212140,Deewela Pallegama,0.473888889
LK-9212120,Dikella,0.473888889
LK-9212015,Dimbulgamuwa,0.473888889
LK-9212025,Diyagama,0.473888889
LK-9212130,Ekiriyagala,0.473888889
LK-9212235,Eregama,0.473888889
LK-9212145,Ewunugalla,0.473888889
LK-9212305,Ganthuna Pallegama South,0.473888889
LK-9212280,Ganthuna Pallegama North,0.473888889
LK-9212095,Karandupotha,0.473888889
LK-9212215,Godigamuwa,0.473888889
LK-9212085,Golahela,0.473888889
LK-9212255,Gurullawala,0.473888889
LK-9212175,Hettimulla,0.473888889
LK-9212270,Higgoda,0.473888889
LK-9212030,Kalugalla,0.473888889
LK-9212155,Kavudugama,0.473888889
LK-9212080,Kegalle Town,0.473888889
LK-9212020,Kolongalla,0.473888889
LK-9212265,Mabopitiya,0.473888889
LK-9212160,Makoora,0.473888889
LK-9212210,Malavita,0.473888889
LK-9212205,Meedeniya North,0.473888889
LK-9212200,Meedeniya South,0.473888889
LK-9212040,Meepitiya,0.473888889
LK-9212260,Moradana,0.473888889
LK-9212230,Nilapalagammana,0.473888889
LK-9212105,Nilmalgoda,0.473888889
LK-9212045,Olagankanda,0.473888889
LK-9212090,Pallewela,0.473888889
LK-9212110,Paragammana,0.473888889
LK-9212060,Paranagampola,0.473888889
LK-9212010,Pussella,0.473888889
LK-9212035,Puwakdeniya,0.473888889
LK-9212005,Siyambalapitiya,0.473888889
LK-9212055,Ranwala,0.473888889
LK-9212245,Rotuwa,0.473888889
LK-9212170,Thalewala,0.473888889
LK-9212290,Thiyambarahena,0.473888889
LK-9212100,Uda Karadupana,0.473888889
LK-9212185,Udumagama,0.473888889
LK-9212065,Uraulla,0.473888889
LK-9212190,Wadupola,0.473888889
LK-9212195,Wathura,0.473888889
LK-9212050,Wewaladeniya,0.473888889
LK-9212180,Minuwangamuwa,0.473888889
LK-9233110,Demeda,0.473611111
LK-9112095,Kahangama,0.473055556
LK-5248085,Komarie 01,0.4725
LK-2124200,Siridigana,0.4725
LK-8124185,Beddegama,0.472222222
LK-8130150,Ambewela,0.472222222
LK-5209010,Tempitiya,0.471944444
LK-5312050,Pankulama,0.471666667
LK-5312045,Kithuluthuwa,0.471666667
LK-5312035,Awvainagar,0.471666667
LK-5312010,Mahadivulwewa Stage I,0.471666667
LK-5312015,Mahadivulwewa Stage II,0.471666667
LK-5312030,Morawewa North,0.471666667
LK-5312020,Nochchikulama,0.471666667
LK-5312025,Morawewa South,0.471666667
LK-5312040,Namalwatta,0.471666667
LK-5312005,Peniketiyawa,0.471666667
LK-4512030,Jayapuram South,0.471666667
LK-2315265,Seethagangula,0.471388889
LK-2312340,Albian,0.471388889
LK-8221085,Siripuragama,0.471388889
LK-5209020,Bedirekka,0.470555556
LK-1212100,Kurunduwatta,0.470277778
LK-1227685,Kirikittamulla South,0.470277778
LK-1212335,Lindara Ihala,0.470277778
LK-1212655,Imbulgasovita,0.470277778
LK-1212030,Loluwagoda South,0.470277778
LK-1227250,Orchardwatta North,0.470277778
LK-1212440,Borukgamuwa,0.470277778
LK-1212150,Thalagama East,0.470277778
LK-1227485,Meewala,0.470277778
LK-1227200,Nambadaluwa East,0.470277778
LK-1227195,Nambadaluwa West,0.470277778
LK-1212070,Walbothale,0.470277778
LK-1212595,Galgamuwa East,0.470277778
LK-1212385,Kal/Pallewela,0.470277778
LK-1212460,Wellevilamulla North,0.470277778
LK-1212255,Pohonnaruwa,0.470277778
LK-1227425,Alawala South,0.470277778
LK-1227170,Danvilana,0.470277778
LK-1227450,Walaliyadda,0.470277778
LK-1227375,Wathupitiwala,0.470277778
LK-1227525,Bonegala,0.470277778
LK-1227175,Dadagamuwa East,0.470277778
LK-1227005,Eluwapitiya West,0.470277778
LK-1212670,Pasyala East,0.470277778
LK-1212155,Thalagama,0.470277778
LK-1212525,Bataleeya,0.470277778
LK-1212530,Bataleeya South,0.470277778
LK-1212615,Dumunnegedara South,0.470277778
LK-1212710,Hakwadunna,0.470277778
LK-1212185,Halugama Ihala,0.470277778
LK-1212240,Halugama,0.470277778
LK-1227420,Etha Udakanda,0.470277778
LK-1227745,Galboda,0.470277778
LK-1212195,Halugama Pahala,0.470277778
LK-9224135,Ambamalla,0.470277778
LK-1227455,Haggalla East,0.470277778
LK-1227410,Karasnagala,0.470277778
LK-1227380,Walpola,0.470277778
LK-1227695,Opathella,0.470277778
LK-1227220,Ranpokunagama,0.470277778
LK-1227340,Thihariyagama,0.470277778
LK-1227230,Ranpokunagama C Zone,0.470277778
LK-1212120,Vilwatta,0.470277778
LK-1227405,Welikadamulla,0.470277778
LK-1227020,Hiripitiya North,0.470277778
LK-1227630,Kahatovita,0.470277778
LK-1212350,Madabavita Ihalagama,0.470277778
LK-1212715,Kureekotuwa Pahala,0.470277778
LK-1212485,Pahalawela,0.470277778
LK-1227030,Hiripitiya East,0.470277778
LK-1212130,Bothale Pahalagama,0.470277778
LK-1212590,Galgamuwa West,0.470277778
LK-1212730,Mawathahena,0.470277778
LK-1212520,Radawadunna,0.470277778
LK-1212545,Webadamulla,0.470277778
LK-1227475,Mathalana North,0.470277778
LK-1212610,Kumbaloluwa Pahala,0.470277778
LK-1212650,Radawadunna Central,0.470277778
LK-1212660,Radawadunna Pahala,0.470277778
LK-1227370,Mathalana West,0.470277778
LK-1227120,Pattalagedara,0.470277778
LK-1227535,Udugoda West,0.470277778
LK-1212390,Raddalgoda,0.470277778
LK-1227210,Ellakkala West,0.470277778
LK-1212205,Walawwatta,0.470277778
LK-1227090,Napagoda,0.470277778
LK-1227435,Karasnagala South,0.470277778
LK-1227110,Kolawatta,0.470277778
LK-1227490,Kittammahara,0.470277778
LK-1227415,Alawala North,0.470277778
LK-1227710,Aruppassa,0.470277778
LK-1227285,Bandarabatawala,0.470277778
LK-1227300,Bemmulla,0.470277778
LK-1227510,Bogamuwa,0.470277778
LK-1227720,Madakotuwa,0.470277778
LK-1227365,Bogoda,0.470277778
LK-1227595,Bopagama,0.470277778
LK-1227600,Bopagama East,0.470277778
LK-1227615,Bopetta,0.470277778
LK-1227325,Thiriwanegama North,0.470277778
LK-1227610,Bopetta South,0.470277778
LK-1227275,Dadagamuwa,0.470277778
LK-1227295,Daraluwa,0.470277778
LK-1227580,Deenapamunuwa,0.470277778
LK-1227715,Madakotuwa West,0.470277778
LK-1227575,Deenapamunuwa West,0.470277778
LK-1227750,Dematalanda,0.470277778
LK-1227460,Diyakade,0.470277778
LK-1227185,Egoda Nittambuwa,0.470277778
LK-1227390,Ellakkala,0.470277778
LK-1227010,Eluwapitiya,0.470277778
LK-1227400,Godagama,0.470277778
LK-1227395,Godagama West,0.470277778
LK-1227150,Heendeniya,0.470277778
LK-1227055,Humbutiyawa West,0.470277778
LK-1227385,Haggalla,0.470277778
LK-1227330,Halgampitiya,0.470277778
LK-1227560,Halpandeniya,0.470277778
LK-1227755,Happitiya,0.470277778
LK-1227025,Hiripitiya Central,0.470277778
LK-1227165,Hiripitiya Pahala,0.470277778
LK-1227125,Hiripitiya South,0.470277778
LK-1227015,Hiripitiya West,0.470277778
LK-1227190,Horagollagama,0.470277778
LK-1227060,Humbutiyawa,0.470277778
LK-1227650,Kahambilihena,0.470277778
LK-1227635,Kahatovita West,0.470277778
LK-1227335,Kalagedihena,0.470277778
LK-1227255,Malwatta,0.470277778
LK-1227080,Kalalpitiya,0.470277778
LK-1227350,Kalotuwawa,0.470277778
LK-1227470,Kamburagalla,0.470277778
LK-1227305,Kandaoluwawa,0.470277778
LK-1227355,Kattota,0.470277778
LK-1227270,Katuwasgoda,0.470277778
LK-1227265,Katuwasgoda West,0.470277778
LK-1227140,Magalegoda,0.470277778
LK-1227070,Kongasdeniya,0.470277778
LK-1227515,Mangalathiriya,0.470277778
LK-1227690,Koskandawala,0.470277778
LK-1227675,Koskandawala North,0.470277778
LK-1227540,Mathalana East,0.470277778
LK-1227625,Kurawalana,0.470277778
LK-1227740,Lavulupitiya,0.470277778
LK-1227240,Maduwegedara,0.470277778
LK-1227145,Magalegoda South,0.470277778
LK-1227215,Maimbula,0.470277778
LK-1227480,Mathalana,0.470277778
LK-1227660,Mattagoda,0.470277778
LK-1227605,Meevitigammana,0.470277778
